CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;PMIMP15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PTSA15;PCHO15;PBEN15;PPEN15;PAUT15
01248;Mionnay;817,0;2285,0;1479,8;74;20254,0;26834,0;34432,0;14178,0;14184,0;18640,0;21620,0;23822,0;29591,0;32522,0;36762,0;45896,0;3,2;4,0;0,3;78,2;71,3;2,2;4,7;17,0;4,8
01249;Miribel;3741,0;9174,0;6114,9;65;16414,0;23800,0;32680,0;16266,0;10188,0;14792,0;18174,0;21128,0;26776,0;30372,0;35348,0;42888,0;4,2;5,4;0,3;71,8;66,0;2,6;3,2;22,6;5,6
01250;Misérieux;662,0;1876,5;1198,6;;;25286,0;;;;;;;;;;;;;;;;;;;
01252;Mogneneins;298,0;785,0;509,6;;;21872,0;;;;;;;;;;;;;;;;;;;
01254;Montagnat;777,0;2072,0;1349,9;74;19668,0;25850,0;34654,0;14986,0;14336,0;18130,0;21168,0;23128,0;29016,0;32730,0;37142,0;49438,0;3,4;4,5;0,3;70,6;63,5;1,9;5,2;22,9;6,5
01255;Montagnieu;256,0;603,5;403,2;;;19970,0;;;;;;;;;;;;;;;;;;;
01257;Montanges;129,0;322,0;214,9;;;24336,0;;;;;;;;;;;;;;;;;;;
01258;Montceaux;432,0;1220,5;781,4;;;24226,0;;;;;;;;;;;;;;;;;;;
01259;Montcet;240,0;693,5;437,5;;;22236,0;;;;;;;;;;;;;;;;;;;
01260;Le Montellier;101,0;283,5;180,5;;;23288,0;;;;;;;;;;;;;;;;;;;
01261;Monthieux;236,0;663,0;425,7;;;25066,0;;;;;;;;;;;;;;;;;;;
01262;Montluel;2820,0;6984,0;4616,9;57;13470,0;20516,0;28658,0;15188,0;8338,0;11816,0;14962,0;17574,0;23370,0;26710,0;30876,0;39060,0;4,7;5,8;0,3;74,1;67,8;3,4;2,9;22,2;3,7
01263;Montmerle-sur-Saône;1545,0;3832,0;2546,2;64;16828,0;23030,0;30390,0;13562,0;11590,0;15550,0;18490,0;20730,0;25498,0;28708,0;32766,0;41082,0;3,5;4,4;0,3;68,2;62,4;2,2;3,5;26,4;5,4
01264;Montracol;392,0;1028,0;669,0;;;21108,0;;;;;;;;;;;;;;;;;;;
01265;Montréal-la-Cluse;1439,0;3437,0;2308,3;50;11550,0;17986,0;25486,0;13936,0;6998,0;10240,0;12934,0;15436,0;20626,0;23328,0;27164,0;33706,0;4,8;6,1;0,3;70,7;64,7;4,0;2,0;25,2;4,1
01266;Montrevel-en-Bresse;1081,0;2300,5;1624,0;54;14986,0;20150,0;26170,0;11184,0;9956,0;13976,0;16170,0;18438,0;21918,0;24504,0;28110,0;33610,0;3,4;4,2;0,3;58,9;53,7;2,3;2,9;36,4;4,7
01267;Nurieux-Volognat;399,0;1042,5;684,4;;;21564,0;;;;;;;;;;;;;;;;;;;
01268;Murs-et-Gélignieux;102,0;262,0;172,5;;;21289,0;;;;;;;;;;;;;;;;;;;
01269;Nantua;1416,0;3239,5;2191,9;43;8658,0;15320,0;22424,0;13766,0;4662,0;7712,0;9704,0;12616,0;18074,0;20676,0;24950,0;32318,0;6,9;9,8;0,4;66,0;57,5;4,6;3,9;27,3;6,7
01272;Neuville-les-Dames;647,0;1488,5;1014,0;;;20172,0;;;;;;;;;;;;;;;;;;;
01273;Neuville-sur-Ain;677,0;1714,0;1129,0;;;20190,0;;;;;;;;;;;;;;;;;;;
01274;Les Neyrolles;241,0;647,5;416,5;;;17198,0;;;;;;;;;;;;;;;;;;;
01275;Neyron;979,0;2521,5;1664,6;74;20404,0;27914,0;40230,0;19826,0;13986,0;18570,0;21928,0;24826,0;32554,0;37186,0;44960,0;61674,0;4,4;6,3;0,4;69,4;60,1;2,1;7,2;19,6;11,0
01276;Niévroz;539,0;1577,0;998,7;;;23752,0;;;;;;;;;;;;;;;;;;;
01277;Nivollet-Montgriffon;55,0;120,0;83,7;;;21364,0;;;;;;;;;;;;;;;;;;;
01280;Ordonnaz;70,0;147,0;104,1;;;17824,0;;;;;;;;;;;;;;;;;;;
01281;Ornex;1429,0;3666,0;2383,2;51;14340,0;33298,0;55663,0;41323,0;1262,0;10296,0;17346,0;25364,0;41472,0;51518,0;61874,0;78160,0;61,9;31,1;0,5;80,3;74,9;3,1;2,3;16,2;3,5
01282;Outriaz;104,0;275,0;177,9;;;22542,0;;;;;;;;;;;;;;;;;;;
01283;Oyonnax;9247,0;22680,5;15040,6;44;9210,0;15398,0;22692,0;13482,0;4982,0;7902,0;10346,0;12910,0;18166,0;20936,0;24534,0;31412,0;6,3;8,9;0,4;67,0;59,3;4,9;2,8;28,7;4,3
01284;Ozan;248,0;652,0;425,2;;;18976,0;;;;;;;;;;;;;;;;;;;
01285;Parcieux;422,0;1155,5;748,5;;;27128,0;;;;;;;;;;;;;;;;;;;
01286;Parves et Nattages;388,0;970,0;645,0;;;23466,0;;;;;;;;;;;;;;;;;;;
01288;Péron;904,0;2312,0;1508,2;50;21383,0;36210,0;53190,0;31807,0;11750,0;18140,0;24246,0;31174,0;42638,0;48530,0;59224,0;75146,0;6,4;9,0;0,4;84,2;79,9;2,8;1,5;12,3;3,5
01289;Péronnas;2618,0;5971,0;4126,4;63;15832,0;22284,0;30540,0;14708,0;10956,0;14616,0;17248,0;19804,0;25058,0;28412,0;32906,0;40996,0;3,7;4,9;0,3;61,1;54,5;2,6;4,0;34,6;4,3
01290;Pérouges;520,0;1230,5;840,9;;;25724,0;;;;;;;;;;;;;;;;;;;
01291;Perrex;326,0;842,0;557,1;;;21416,0;;;;;;;;;;;;;;;;;;;
01293;Peyriat;61,0;154,0;100,5;;;24945,0;;;;;;;;;;;;;;;;;;;
01294;Peyrieu;334,0;797,5;534,7;;;21084,0;;;;;;;;;;;;;;;;;;;
01295;Peyzieux-sur-Saône;219,0;670,5;411,3;;;22044,0;;;;;;;;;;;;;;;;;;;
01296;Pirajoux;153,0;377,0;251,2;;;20010,0;;;;;;;;;;;;;;;;;;;
01297;Pizay;292,0;814,0;521,7;;;24614,0;;;;;;;;;;;;;;;;;;;
01298;Plagne;54,0;131,5;87,5;;;24736,0;;;;;;;;;;;;;;;;;;;
01299;Le Plantay;180,0;495,0;318,4;;;21034,0;;;;;;;;;;;;;;;;;;;
01301;Polliat;1049,0;2539,0;1707,6;69;18158,0;23399,0;29960,0;11802,0;13082,0;16740,0;19162,0;20902,0;25494,0;28358,0;32396,0;38968,0;3,0;3,8;0,3;68,2;61,2;2,0;5,0;27,3;4,5
01302;Pollieu;73,0;163,0;114,2;;;27844,0;;;;;;;;;;;;;;;;;;;
01303;Poncin;744,0;1691,0;1153,1;;;19492,0;;;;;;;;;;;;;;;;;;;
01304;Pont-d'Ain;1103,0;2754,5;1810,7;54;13818,0;20192,0;26770,0;12952,0;8736,0;12548,0;15038,0;17604,0;22336,0;24902,0;28630,0;34598,0;4,0;5,2;0,3;71,0;62,8;3,0;5,2;26,3;2,7
01305;Pont-de-Vaux;1049,0;2042,0;1485,8;49;12718,0;18418,0;24298,0;11580,0;7932,0;11564,0;13958,0;16352,0;20242,0;23094,0;26302,0;32866,0;4,1;6,4;0,3;61,0;52,7;3,2;5,2;32,0;7,0
01306;Pont-de-Veyle;703,0;1446,0;1028,8;;;18212,0;;;;;;;;;;;;;;;;;;;
01307;Port;382,0;880,5;600,9;;;20156,0;;;;;;;;;;;;;;;;;;;
01308;Pougny;281,0;677,5;456,1;;;35842,0;;;;;;;;;;;;;;;;;;;
01310;Prémeyzel;51,0;132,5;86,3;;;20376,0;;;;;;;;;;;;;;;;;;;
01313;Prévessin-Moëns;2828,0;7275,5;4706,6;51;16906,0;38336,0;64480,0;47574,0;3060,0;12342,0;21728,0;29118,0;47924,0;58552,0;71658,0;95626,0;31,3;27,5;0,5;80,0;75,7;2,2;2,1;16,3;3,7
01314;Priay;673,0;1697,5;1116,0;;;22056,0;;;;;;;;;;;;;;;;;;;
01316;Pugieu;69,0;154,0;106,3;;;21648,0;;;;;;;;;;;;;;;;;;;
01317;Ramasse;131,0;318,5;212,2;;;21850,0;;;;;;;;;;;;;;;;;;;
01318;Rancé;232,0;709,0;443,8;;;24672,0;;;;;;;;;;;;;;;;;;;
01319;Relevant;178,0;470,5;306,4;;;22520,0;;;;;;;;;;;;;;;;;;;
01320;Replonges;1494,0;3738,5;2478,6;65;16820,0;22300,0;29218,0;12398,0;11264,0;15206,0;18368,0;20448,0;24990,0;27284,0;31366,0;37126,0;3,3;4,3;0,3;67,7;62,1;2,4;3,2;26,7;5,6
01321;Revonnas;343,0;930,0;597,5;;;24722,0;;;;;;;;;;;;;;;;;;;
01322;Reyrieux;1611,0;4500,5;2888,7;73;19970,0;26794,0;35272,0;15302,0;14620,0;18508,0;21052,0;24082,0;29932,0;33348,0;38298,0;48414,0;3,3;4,5;0,3;72,3;64,9;2,8;4,5;21,5;6,2
01323;Reyssouze;392,0;951,5;637,1;;;20146,0;;;;;;;;;;;;;;;;;;;
01325;Rignieux-le-Franc;378,0;1017,5;662,6;;;24218,0;;;;;;;;;;;;;;;;;;;
01328;Romans;178,0;476,5;308,8;;;22066,0;;;;;;;;;;;;;;;;;;;
01329;Rossillon;75,0;132,0;101,4;;;18282,0;;;;;;;;;;;;;;;;;;;
01330;Ruffieu;77,0;181,0;125,6;;;19946,0;;;;;;;;;;;;;;;;;;;
01331;Saint-Alban;75,0;184,5;123,4;;;19134,0;;;;;;;;;;;;;;;;;;;
01332;Saint-André-de-Bâgé;277,0;752,5;487,6;;;21462,0;;;;;;;;;;;;;;;;;;;
01333;Saint-André-de-Corcy;1328,0;3339,0;2218,6;69;18552,0;24446,0;31808,0;13256,0;12236,0;16848,0;19828,0;22200,0;27190,0;30016,0;33758,0;39890,0;3,3;3,9;0,3;71,9;66,3;2,5;3,1;24,5;3,6
01334;Saint-André-d'Huiriat;221,0;596,5;385,2;;;22742,0;;;;;;;;;;;;;;;;;;;
01335;Saint-André-le-Bouchoux;131,0;368,0;232,4;;;21158,0;;;;;;;;;;;;;;;;;;;
01336;Saint-André-sur-Vieux-Jonc;462,0;1158,5;764,6;;;21724,0;;;;;;;;;;;;;;;;;;;
01337;Saint-Bénigne;502,0;1255,5;835,5;;;21008,0;;;;;;;;;;;;;;;;;;;
01338;Groslée-Saint-Benoit;493,0;1208,0;805,1;;;20560,0;;;;;;;;;;;;;;;;;;;
01339;Saint-Bernard;536,0;1425,0;933,1;;;28846,0;;;;;;;;;;;;;;;;;;;
01341;Saint-Champ;61,0;130,0;91,3;;;24102,0;;;;;;;;;;;;;;;;;;;
01342;Sainte-Croix;185,0;555,0;348,7;;;25600,0;;;;;;;;;;;;;;;;;;;
01343;Saint-Cyr-sur-Menthon;679,0;1775,0;1159,8;;;21148,0;;;;;;;;;;;;;;;;;;;
01344;Saint-Denis-lès-Bourg;2485,0;5944,0;4030,2;69;17174,0;23866,0;32018,0;14844,0;11292,0;15598,0;18588,0;21110,0;26584,0;30158,0;34158,0;42084,0;3,7;4,6;0,3;62,8;56,6;1,9;4,2;33,1;4,1
01345;Saint-Denis-en-Bugey;954,0;2297,0;1542,5;57;14842,0;20716,0;27612,0;12770,0;10002,0;13452,0;16094,0;18458,0;23128,0;25962,0;29846,0;36084,0;3,6;4,2;0,3;64,5;59,5;3,0;2,0;31,4;4,1
01346;Saint-Didier-d'Aussiat;345,0;885,5;576,0;;;20070,0;;;;;;;;;;;;;;;;;;;
01347;Saint-Didier-de-Formans;740,0;2025,5;1312,7;72;19320,0;26416,0;35122,0;15802,0;13992,0;17866,0;21060,0;24200,0;29396,0;32400,0;38062,0;45806,0;3,3;4,4;0,3;71,3;63,2;2,3;5,8;21,2;7,5
01348;Saint-Didier-sur-Chalaronne;1131,0;2757,5;1846,6;56;15842,0;20696,0;26596,0;10754,0;10024,0;14398,0;16996,0;18660,0;22790,0;25266,0;28408,0;34448,0;3,4;4,5;0,3;68,4;60,5;2,7;5,2;27,8;3,8
01349;Saint-Éloi;179,0;482,0;314,0;;;26344,0;;;;;;;;;;;;;;;;;;;
01350;Saint-Étienne-du-Bois;1029,0;2458,0;1660,9;63;16676,0;22018,0;28587,0;11911,0;12020,0;15460,0;17688,0;19854,0;24228,0;26870,0;30464,0;36084,0;3,0;3,8;0,3;65,3;59,6;1,9;3,8;29,1;5,6
01351;Saint-Étienne-sur-Chalaronne;567,0;1534,0;987,1;;;20456,0;;;;;;;;;;;;;;;;;;;
01352;Saint-Étienne-sur-Reyssouze;224,0;552,0;366,4;;;19548,0;;;;;;;;;;;;;;;;;;;
01353;Sainte-Euphémie;578,0;1676,5;1055,4;;;25282,0;;;;;;;;;;;;;;;;;;;
01354;Saint-Genis-Pouilly;3991,0;9669,0;6387,0;42;11380,0;27128,0;50554,0;39174,0;388,0;8826,0;14172,0;20206,0;35694,0;45066,0;55436,0;72320,0;186,4;33,1;0,5;80,7;76,4;2,7;1,6;16,3;3,0
01355;Saint-Genis-sur-Menthon;194,0;467,0;311,9;;;21024,0;;;;;;;;;;;;;;;;;;;
01356;Saint-Georges-sur-Renon;74,0;214,5;134,8;;;22968,0;;;;;;;;;;;;;;;;;;;
01357;Saint-Germain-de-Joux;203,0;468,5;318,3;;;18412,0;;;;;;;;;;;;;;;;;;;
01358;Saint-Germain-les-Paroisses;185,0;443,0;296,4;;;20000,0;;;;;;;;;;;;;;;;;;;
01359;Saint-Germain-sur-Renon;93,0;242,5;159,6;;;24438,0;;;;;;;;;;;;;;;;;;;
01360;Saint-Jean-de-Gonville;616,0;1516,0;1005,7;;;38088,0;;;;;;;;;;;;;;;;;;;
01361;Saint-Jean-de-Niost;550,0;1487,5;968,6;;;26130,0;;;;;;;;;;;;;;;;;;;
01362;Saint-Jean-de-Thurigneux;278,0;771,5;491,9;;;25956,0;;;;;;;;;;;;;;;;;;;
01363;Saint-Jean-le-Vieux;726,0;1731,5;1170,5;;;21810,0;;;;;;;;;;;;;;;;;;;
01364;Saint-Jean-sur-Reyssouze;314,0;722,5;495,8;;;20696,0;;;;;;;;;;;;;;;;;;;
01365;Saint-Jean-sur-Veyle;442,0;1161,0;755,9;;;21512,0;;;;;;;;;;;;;;;;;;;
01366;Sainte-Julie;358,0;1009,5;634,9;;;22642,0;;;;;;;;;;;;;;;;;;;
01367;Saint-Julien-sur-Reyssouze;281,0;658,5;443,6;;;18946,0;;;;;;;;;;;;;;;;;;;
01368;Saint-Julien-sur-Veyle;288,0;779,5;499,6;;;21124,0;;;;;;;;;;;;;;;;;;;
01369;Saint-Just;362,0;935,0;618,8;;;24290,0;;;;;;;;;;;;;;;;;;;
01370;Saint-Laurent-sur-Saône;868,0;1530,0;1158,8;;;17950,0;;;;;;;;;;;;;;;;;;;
01371;Saint-Marcel;473,0;1280,5;826,6;;;21926,0;;;;;;;;;;;;;;;;;;;
01372;Saint-Martin-de-Bavel;168,0;406,5;272,8;;;21442,0;;;;;;;;;;;;;;;;;;;
01373;Saint-Martin-du-Frêne;422,0;1041,5;700,6;;;21680,0;;;;;;;;;;;;;;;;;;;
01374;Saint-Martin-du-Mont;735,0;1808,0;1204,6;;;23132,0;;;;;;;;;;;;;;;;;;;
01375;Saint-Martin-le-Châtel;310,0;840,5;542,6;;;21160,0;;;;;;;;;;;;;;;;;;;
01376;Saint-Maurice-de-Beynost;1526,0;3938,0;2582,9;59;14556,0;20853,0;28085,0;13529,0;8866,0;12772,0;15910,0;18362,0;23264,0;26296,0;29958,0;36546,0;4,1;5,4;0,3;71,0;63,6;3,4;3,9;24,7;4,3
01378;Saint-Maurice-de-Gourdans;973,0;2617,5;1689,8;71;19326,0;25506,0;33072,0;13746,0;13756,0;17912,0;20460,0;22738,0;28344,0;31282,0;35812,0;42452,0;3,1;3,8;0,3;75,5;68,2;2,2;5,1;19,1;5,4
01379;Saint-Maurice-de-Rémens;290,0;766,5;497,7;;;20010,0;;;;;;;;;;;;;;;;;;;
01380;Saint-Nizier-le-Bouchoux;276,0;631,0;435,9;;;19352,0;;;;;;;;;;;;;;;;;;;
01381;Saint-Nizier-le-Désert;328,0;929,5;587,2;;;20996,0;;;;;;;;;;;;;;;;;;;
01382;Sainte-Olive;105,0;276,5;180,8;;;25912,0;;;;;;;;;;;;;;;;;;;
01383;Saint-Paul-de-Varax;567,0;1449,5;951,2;;;20608,0;;;;;;;;;;;;;;;;;;;
01384;Saint-Rambert-en-Bugey;936,0;2056,5;1417,8;45;11282,0;17322,0;23450,0;12168,0;3694,0;9206,0;12664,0;15138,0;19092,0;21382,0;24838,0;29316,0;7,9;7,8;0,3;67,8;58,3;4,3;5,2;30,0;2,2
01385;Saint-Rémy;402,0;1036,0;684,8;;;24512,0;;;;;;;;;;;;;;;;;;;
01386;Saint-Sorlin-en-Bugey;468,0;1125,0;753,9;;;24522,0;;;;;;;;;;;;;;;;;;;
01387;Saint-Sulpice;83,0;230,5;144,7;;;20530,0;;;;;;;;;;;;;;;;;;;
01388;Saint-Trivier-de-Courtes;475,0;969,0;692,2;;;18066,0;;;;;;;;;;;;;;;;;;;
01389;Saint-Trivier-sur-Moignans;695,0;1790,5;1177,7;;;21016,0;;;;;;;;;;;;;;;;;;;
01390;Saint-Vulbas;437,0;1122,5;725,4;;;22074,0;;;;;;;;;;;;;;;;;;;
01391;Salavre;133,0;287,5;202,6;;;21772,0;;;;;;;;;;;;;;;;;;;
01392;Samognat;251,0;712,0;456,6;;;23072,0;;;;;;;;;;;;;;;;;;;
01393;Sandrans;194,0;528,0;337,3;;;21274,0;;;;;;;;;;;;;;;;;;;
01396;Sault-Brénaz;425,0;948,0;653,8;;;18359,0;;;;;;;;;;;;;;;;;;;
01397;Sauverny;367,0;902,5;604,9;;;39984,0;;;;;;;;;;;;;;;;;;;
01398;Savigneux;497,0;1352,5;866,4;;;23328,0;;;;;;;;;;;;;;;;;;;
01399;Ségny;697,0;1804,5;1179,3;;;38100,0;;;;;;;;;;;;;;;;;;;
01400;Seillonnaz;66,0;140,5;99,5;;;20168,0;;;;;;;;;;;;;;;;;;;
01401;Sergy;730,0;1886,0;1226,3;;;40878,0;;;;;;;;;;;;;;;;;;;
01402;Sermoyer;297,0;698,5;473,0;;;18936,0;;;;;;;;;;;;;;;;;;;
01403;Serrières-de-Briord;530,0;1258,0;850,8;;;19778,0;;;;;;;;;;;;;;;;;;;
01404;Serrières-sur-Ain;69,0;129,0;96,4;;;24592,0;;;;;;;;;;;;;;;;;;;
01405;Servas;474,0;1212,5;794,3;;;20330,0;;;;;;;;;;;;;;;;;;;
01406;Servignat;72,0;165,0;112,7;;;19164,0;;;;;;;;;;;;;;;;;;;
01407;Seyssel;425,0;911,5;639,2;;;21150,0;;;;;;;;;;;;;;;;;;;
01408;Simandre-sur-Suran;277,0;675,0;451,6;;;20828,0;;;;;;;;;;;;;;;;;;;
01410;Sonthonnax-la-Montagne;130,0;341,0;223,9;;;24522,0;;;;;;;;;;;;;;;;;;;
01411;Souclin;120,0;270,0;185,6;;;21268,0;;;;;;;;;;;;;;;;;;;
01412;Sulignat;218,0;591,0;381,9;;;22184,0;;;;;;;;;;;;;;;;;;;
01414;Sutrieu;102,0;241,0;164,9;;;21908,0;;;;;;;;;;;;;;;;;;;
01415;Talissieu;198,0;419,0;295,8;;;20909,0;;;;;;;;;;;;;;;;;;;
01416;Tenay;446,0;989,5;681,9;;;17378,0;;;;;;;;;;;;;;;;;;;
01417;Thézillieu;144,0;313,5;216,5;;;19070,0;;;;;;;;;;;;;;;;;;;
01418;Thil;385,0;1142,0;722,3;;;28894,0;;;;;;;;;;;;;;;;;;;
01419;Thoiry;2165,0;5561,0;3626,3;51;16522,0;33572,0;56768,0;40246,0;1868,0;12326,0;20326,0;26612,0;42312,0;50970,0;62394,0;79948,0;42,8;24,1;0,4;79,2;74,7;2,5;2,0;16,7;4,1
01420;Thoissey;728,0;1450,5;1041,0;;;17416,0;;;;;;;;;;;;;;;;;;;
01421;Torcieu;327,0;779,0;524,8;;;22038,0;;;;;;;;;;;;;;;;;;;
01422;Tossiat;548,0;1380,0;918,3;;;24050,0;;;;;;;;;;;;;;;;;;;
01423;Toussieux;331,0;946,0;599,8;;;25288,0;;;;;;;;;;;;;;;;;;;
01424;Tramoyes;619,0;1753,0;1131,0;;;28346,0;;;;;;;;;;;;;;;;;;;
01425;La Tranclière;114,0;288,0;191,9;;;21762,0;;;;;;;;;;;;;;;;;;;
01426;Val-Revermont;1024,0;2492,5;1662,1;57;15804,0;20906,0;27938,0;12134,0;11118,0;13988,0;17078,0;18796,0;23544,0;26216,0;29808,0;36478,0;3,3;4,6;0,3;71,2;60,4;3,0;7,7;25,7;3,1
01427;Trévoux;2717,0;6615,0;4403,4;57;13962,0;21038,0;28948,0;14986,0;8225,0;11970,0;15528,0;18296,0;23636,0;27064,0;31652,0;39046,0;4,7;6,1;0,3;73,6;66,4;3,6;3,5;23,0;3,4
01428;Valeins;45,0;129,5;81,2;;;21194,0;;;;;;;;;;;;;;;;;;;
01429;Vandeins;256,0;692,0;448,1;;;21194,0;;;;;;;;;;;;;;;;;;;
01430;Varambon;221,0;507,5;346,7;;;22240,0;;;;;;;;;;;;;;;;;;;
01431;Vaux-en-Bugey;523,0;1268,5;847,1;;;21894,0;;;;;;;;;;;;;;;;;;;
01432;Verjon;126,0;275,5;190,8;;;21470,0;;;;;;;;;;;;;;;;;;;
01433;Vernoux;94,0;272,5;167,3;;;17046,0;;;;;;;;;;;;;;;;;;;
01434;Versailleux;159,0;446,5;284,1;;;23062,0;;;;;;;;;;;;;;;;;;;
01435;Versonnex;764,0;2035,5;1309,4;57;19838,0;34566,0;54600,0;34762,0;7730,0;15744,0;22496,0;28560,0;41584,0;50706,0;59312,0;75730,0;9,8;12,3;0,4;79,6;76,3;2,4;0,9;17,6;2,8
01436;Vesancy;208,0;481,5;328,9;;;40030,0;;;;;;;;;;;;;;;;;;;
01437;Vescours;86,0;224,0;144,2;;;16298,0;;;;;;;;;;;;;;;;;;;
01439;Vésines;42,0;101,0;67,9;;;19932,0;;;;;;;;;;;;;;;;;;;
01441;Vieu-d'Izenave;267,0;723,5;464,4;;;20870,0;;;;;;;;;;;;;;;;;;;
01442;Vieu;163,0;378,0;258,3;;;22220,0;;;;;;;;;;;;;;;;;;;
01443;Villars-les-Dombes;1939,0;4497,0;3068,6;58;16662,0;22240,0;28834,0;12172,0;11308,0;15052,0;17904,0;20052,0;24564,0;27186,0;31306,0;36570,0;3,2;4,0;0,3;70,9;65,7;3,1;2,2;25,4;3,7
01444;Villebois;484,0;1137,0;768,3;;;21065,0;;;;;;;;;;;;;;;;;;;
01445;Villemotier;237,0;645,5;413,3;;;20362,0;;;;;;;;;;;;;;;;;;;
01446;Villeneuve;499,0;1393,5;893,1;;;23568,0;;;;;;;;;;;;;;;;;;;
01447;Villereversure;484,0;1175,0;788,4;;;19591,0;;;;;;;;;;;;;;;;;;;
01448;Villes;158,0;398,0;263,8;;;29488,0;;;;;;;;;;;;;;;;;;;
01449;Villette-sur-Ain;277,0;754,0;485,2;;;24410,0;;;;;;;;;;;;;;;;;;;
01450;Villieu-Loyes-Mollon;1357,0;3631,5;2343,0;65;17934,0;23756,0;31854,0;13920,0;12752,0;16258,0;18786,0;21654,0;26444,0;29860,0;34134,0;42072,0;3,3;4,1;0,3;73,8;65,9;2,6;5,3;21,6;4,6
01451;Viriat;2548,0;6332,0;4218,6;66;16780,0;22911,0;29732,0;12952,0;10844,0;15072,0;18272,0;20708,0;25228,0;28140,0;32220,0;38928,0;3,6;4,4;0,3;65,8;59,4;2,1;4,3;28,9;5,3
01452;Virieu-le-Grand;491,0;1064,5;745,6;;;17418,0;;;;;;;;;;;;;;;;;;;
01453;Virieu-le-Petit;116,0;255,0;179,1;;;21072,0;;;;;;;;;;;;;;;;;;;
01454;Virignin;389,0;1044,0;670,0;;;20366,0;;;;;;;;;;;;;;;;;;;
01457;Vonnas;1209,0;2894,5;1950,7;51;13818,0;19266,0;25546,0;11728,0;8830,0;12706,0;14744,0;16890,0;21396,0;23746,0;27506,0;34568,0;3,9;4,8;0,3;61,2;54,1;3,0;4,1;33,9;4,9
02001;Abbécourt;191,0;496,0;325,8;;;19242,0;;;;;;;;;;;;;;;;;;;
02002;Achery;235,0;596,0;393,0;;;20146,0;;;;;;;;;;;;;;;;;;;
02003;Acy;396,0;1021,0;669,2;;;21262,0;;;;;;;;;;;;;;;;;;;
02004;Agnicourt-et-Séchelles;76,0;179,0;123,7;;;16972,0;;;;;;;;;;;;;;;;;;;
02005;Aguilcourt;150,0;406,5;263,4;;;21630,0;;;;;;;;;;;;;;;;;;;
02006;Aisonville-et-Bernoville;115,0;293,5;194,4;;;20052,0;;;;;;;;;;;;;;;;;;;
02007;Aizelles;48,0;119,5;80,7;;;22240,0;;;;;;;;;;;;;;;;;;;
02008;Aizy-Jouy;109,0;290,0;185,2;;;19300,0;;;;;;;;;;;;;;;;;;;
02009;Alaincourt;199,0;542,0;347,4;;;18514,0;;;;;;;;;;;;;;;;;;;
02010;Allemant;61,0;177,0;111,2;;;18480,0;;;;;;;;;;;;;;;;;;;
02011;Ambleny;469,0;1209,0;797,8;;;21849,0;;;;;;;;;;;;;;;;;;;
02013;Amifontaine;150,0;396,0;258,8;;;18916,0;;;;;;;;;;;;;;;;;;;
02014;Amigny-Rouy;286,0;745,5;487,0;;;20338,0;;;;;;;;;;;;;;;;;;;
02016;Andelain;83,0;219,5;141,2;;;18746,0;;;;;;;;;;;;;;;;;;;
02017;Anguilcourt-le-Sart;114,0;306,0;197,4;;;19834,0;;;;;;;;;;;;;;;;;;;
02018;Anizy-le-Château;848,0;2002,0;1352,2;49;11494,0;17542,0;24754,0;13260,0;6038,0;9894,0;12770,0;15564,0;20162,0;23344,0;27018,0;33520,0;5,6;7,2;0,3;57,8;49,8;3,2;4,8;36,8;5,4
02019;Annois;157,0;368,5;251,1;;;18382,0;;;;;;;;;;;;;;;;;;;
02020;Any-Martin-Rieux;182,0;459,5;302,5;;;18332,0;;;;;;;;;;;;;;;;;;;
02022;Arcy-Sainte-Restitue;167,0;432,5;285,7;;;18844,0;;;;;;;;;;;;;;;;;;;
02023;Armentières-sur-Ourcq;44,0;110,0;74,2;;;22166,0;;;;;;;;;;;;;;;;;;;
02025;Artemps;130,0;351,0;227,3;;;21038,0;;;;;;;;;;;;;;;;;;;
02027;Assis-sur-Serre;93,0;210,0;147,9;;;19233,0;;;;;;;;;;;;;;;;;;;
02028;Athies-sous-Laon;1086,0;2678,5;1790,9;55;14684,0;20592,0;26926,0;12242,0;9940,0;13582,0;15944,0;18136,0;22778,0;25626,0;28602,0;34572,0;3,5;4,3;0,3;67,8;62,7;2,5;2,5;28,0;4,2
02029;Attilly;145,0;398,5;258,5;;;20134,0;;;;;;;;;;;;;;;;;;;
02030;Aubencheul-aux-Bois;113,0;286,0;190,7;;;18830,0;;;;;;;;;;;;;;;;;;;
02031;Aubenton;281,0;642,5;439,7;;;15268,0;;;;;;;;;;;;;;;;;;;
02032;Aubigny-aux-Kaisnes;93,0;250,0;162,7;;;15854,0;;;;;;;;;;;;;;;;;;;
02034;Audignicourt;44,0;112,0;73,0;;;19457,0;;;;;;;;;;;;;;;;;;;
02035;Audigny;96,0;263,5;167,9;;;17466,0;;;;;;;;;;;;;;;;;;;
02037;Aulnois-sous-Laon;544,0;1413,5;927,2;;;19370,0;;;;;;;;;;;;;;;;;;;
02039;Autremencourt;59,0;150,0;98,7;;;18821,0;;;;;;;;;;;;;;;;;;;
02040;Autreppes;69,0;183,0;118,6;;;13512,0;;;;;;;;;;;;;;;;;;;
02041;Autreville;334,0;841,0;560,3;;;20612,0;;;;;;;;;;;;;;;;;;;
